Round,Round name,Round description,Song,Artist,Album,Song votes,Song voters,Song rank,Song person submitted,Song person submitted comment,person who voted,person who voted - vote,person who voted - comment
2,women do it best 🫶🏻,fav song by a female artist !,Love at First Sight,Kylie Minogue,Fever,24,14,7th,[Left the league],,Sjr,1,
2,women do it best 🫶🏻,fav song by a female artist !,Love at First Sight,Kylie Minogue,Fever,24,14,7th,[Left the league],,Terry L.,1,
2,women do it best 🫶🏻,fav song by a female artist !,Love at First Sight,Kylie Minogue,Fever,24,14,7th,[Left the league],,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,Love at First Sight,Kylie Minogue,Fever,24,14,7th,[Left the league],,Matthew J. Hobbs,1,
2,women do it best 🫶🏻,fav song by a female artist !,Love at First Sight,Kylie Minogue,Fever,24,14,7th,[Left the league],,JacAttac,1,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,N2N0,3,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Marina,3,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Matthew J. Hobbs,3,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Heavy Metal Zebra,2,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Tatami,2,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,JacAttac,2,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Mooly,2,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Terry L.,2,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,Sjr,1,
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,JustRimmey,1,Stevie's voice is like buttah! I think this is in more bop than banger territory.___[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Gypsy,Fleetwood Mac,Greatest Hit,24,13,8th,Dina B,,JJdaPanda,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,Matthew J. Hobbs,3,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,N2N0,2,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,Tatami,2,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,JustRimmey,2,"This song lives rent free in my head for days whenever I hear it.  So, BANGER STATUS ACHIEVED!!!"
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,JacAttac,2,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,Heavy Metal Zebra,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,Mooly,1,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,Dina B,1,
2,women do it best 🫶🏻,fav song by a female artist !,Bulletproof,La Roux,La Roux,20,13,9th,Sjr,,ThenerB,1,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,HippyHippyShake,4,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,Dina B,3,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,Terry L.,2,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,Heavy Metal Zebra,2,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,Sjr,2,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,JJdaPanda,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,JacAttac,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,N2N0,1,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,ThenerB,1,
2,women do it best 🫶🏻,fav song by a female artist !,Another Sad Love Song,Toni Braxton,Toni Braxt,20,12,10th,Tatami,,JustRimmey,,"I do love some Toni from time to time, but it was not bangerish enough for my tastes."
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",Corgi,4,
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",Tatami,3,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",JJdaPanda,2,
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",Dina B,2,
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",Heavy Metal Zebra,1,
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",Sjr,1,
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",Duncan Moreland,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Emotion,Destiny's Child,Survivor,18,9,11th,Terry L.,"Not solo artist, but didn't mention it had to be.",JustRimmey,,"I think this is a good song, I think its too mellow for me to be a banger. I would have to be in a very niche mood to get into it."
2,women do it best 🫶🏻,fav song by a female artist !,Lose You To Love Me,Selena Gomez,Rare,14,6,12th,JJdaPanda,,HippyHippyShake,4,
2,women do it best 🫶🏻,fav song by a female artist !,Lose You To Love Me,Selena Gomez,Rare,14,6,12th,JJdaPanda,,ThenerB,4,
2,women do it best 🫶🏻,fav song by a female artist !,Lose You To Love Me,Selena Gomez,Rare,14,6,12th,JJdaPanda,,N2N0,2,
2,women do it best 🫶🏻,fav song by a female artist !,Lose You To Love Me,Selena Gomez,Rare,14,6,12th,JJdaPanda,,Dina B,2,
2,women do it best 🫶🏻,fav song by a female artist !,Lose You To Love Me,Selena Gomez,Rare,14,6,12th,JJdaPanda,,Matthew J. Hobbs,1,
2,women do it best 🫶🏻,fav song by a female artist !,Lose You To Love Me,Selena Gomez,Rare,14,6,12th,JJdaPanda,,Terry L.,1,
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,JustRimmey,3,"I have never heard this before, but I will definitely listen to it again and again.  This for me, is a certified banger!"
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,Terry L.,3,
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,Heavy Metal Zebra,2,
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,ThenerB,1,
2,women do it best 🫶🏻,fav song by a female artist !,the me u kno,tiLLie,the me u k,13,8,13th,Marina,,JacAttac,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,JustRimmey,2,"This song is an example of why I hate american music charts, she was HUGE in the UK, and got limited airtime in the US.  I DECLARE THIS A BANGER!"
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,Heavy Metal Zebra,1,
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,Sjr,1,
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,Dina B,1,
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,ThenerB,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,JacAttac,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,Mooly,1,
2,women do it best 🫶🏻,fav song by a female artist !,She's in Love with You - 2017 Remaster,Suzi Quatro,Suzi… and Other Four Letter Words (2017 Remaster,12,11,14th,Matthew J. Hobbs,,Terry L.,1,
2,women do it best 🫶🏻,fav song by a female artist !,Earth (Dradada),Jerry Heil,Earth (Dradada,10,7,15th,Corgi,,Mooly,4,
2,women do it best 🫶🏻,fav song by a female artist !,Earth (Dradada),Jerry Heil,Earth (Dradada,10,7,15th,Corgi,,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,Earth (Dradada),Jerry Heil,Earth (Dradada,10,7,15th,Corgi,,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,Earth (Dradada),Jerry Heil,Earth (Dradada,10,7,15th,Corgi,,ThenerB,1,
2,women do it best 🫶🏻,fav song by a female artist !,Earth (Dradada),Jerry Heil,Earth (Dradada,10,7,15th,Corgi,,JustRimmey,1,"I have no idea what to think about this song, but it got me movin while doing the dishes, so I must VOTE!"
2,women do it best 🫶🏻,fav song by a female artist !,Earth (Dradada),Jerry Heil,Earth (Dradada,10,7,15th,Corgi,,JacAttac,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,Heavy Metal Zebra,2,
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,Tatami,1,
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,Dina B,1,
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,ThenerB,1,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,"Racist, Sexist Boy",The Linda Lindas,Growing Up,9,8,16th,JustRimmey,Banger,JacAttac,1,
2,women do it best 🫶🏻,fav song by a female artist !,I Dream of Jeannie - With the Light Brown Hair,Stina Nordenstam,People Are Strange,9,5,17th,Duncan Moreland,[Left the league],,5,
2,women do it best 🫶🏻,fav song by a female artist !,I Dream of Jeannie - With the Light Brown Hair,Stina Nordenstam,People Are Strange,9,5,17th,Duncan Moreland,[Left the league],JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,I Dream of Jeannie - With the Light Brown Hair,Stina Nordenstam,People Are Strange,9,5,17th,Duncan Moreland,[Left the league],Sjr,1,
2,women do it best 🫶🏻,fav song by a female artist !,I Dream of Jeannie - With the Light Brown Hair,Stina Nordenstam,People Are Strange,9,5,17th,Duncan Moreland,[Left the league],N2N0,1,
2,women do it best 🫶🏻,fav song by a female artist !,I Dream of Jeannie - With the Light Brown Hair,Stina Nordenstam,People Are Strange,9,5,17th,Duncan Moreland,[Left the league],JacAttac,1,
2,women do it best 🫶🏻,fav song by a female artist !,I Dream of Jeannie - With the Light Brown Hair,Stina Nordenstam,People Are Strange,9,5,17th,Duncan Moreland,[Left the league],JustRimmey,,I think this was an interesting song. I think I'm going to double back and listen to it again to see if I have a fuller opinion after a second go through.
2,women do it best 🫶🏻,fav song by a female artist !,in to yang,runo plum,yin to ya,8,5,18th,[Left the league],,HippyHippyShake,4,
2,women do it best 🫶🏻,fav song by a female artist !,in to yang,runo plum,yin to ya,8,5,18th,[Left the league],,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,in to yang,runo plum,yin to ya,8,5,18th,[Left the league],,N2N0,1,
2,women do it best 🫶🏻,fav song by a female artist !,in to yang,runo plum,yin to ya,8,5,18th,[Left the league],,Duncan Moreland,1,
2,women do it best 🫶🏻,fav song by a female artist !,in to yang,runo plum,yin to ya,8,5,18th,[Left the league],,JacAttac,1,
2,women do it best 🫶🏻,fav song by a female artist !,in to yang,runo plum,yin to ya,8,5,18th,[Left the league],,JustRimmey,,"I thought this was good, but way too mellow for my usual musical tastes."
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Mooly,5,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,HippyHippyShake,4,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Heavy Metal Zebra,4,School of Rock! 
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,N2N0,3,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Marina,3,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Dina B,3,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Matthew J. Hobbs,3,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Sjr,3,[Left the league]
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,JacAttac,2,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,Duncan Moreland,2,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,JustRimmey,1,"Yeah, ok, I now had to go reallocate votes, because this is the more banger-ish of the Stevie Nicks submissions. "
2,women do it best 🫶🏻,fav song by a female artist !,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered,40 0,15,19th,EJ Gunter,Did not vote,ThenerB,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,,,this song speaks to me at volumes i can’t begin to explain
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,JustRimmey,3,"I'm a big fan of the beat, and I'm loving her voice! The lyrics just keep getting better throughout the song!  I declare thee a banger!"
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,Marina,3,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,JJdaPanda,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,Tatami,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,Sjr,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,Dina B,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,ThenerB,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,JacAttac,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,Matthew J. Hobbs,1,
2,women do it best 🫶🏻,fav song by a female artist !,Good Books,Lola Young,Good Book,14 0,10,20th,rena :),Did not vote,Mooly,,"1""___https://app.musicleague.com/l/fe4049a5bec34a9892e2fd5135a35ad3/2776396105a54c1e91e6763c60b24109/,""OPEN"
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,JJdaPanda,13,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Corgi,6,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Mooly,5,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,HippyHippyShake,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Dina B,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Tatami,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,N2N0,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,JacAttac,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Matthew J. Hobbs,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Heavy Metal Zebra,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,Duncan Moreland,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",like JENNIE,JENNIE,Rub,41,12,1st,ThenerB,,JustRimmey,1,I liked this more than I thought I would!
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],,5,LOVE this song :)
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Heavy Metal Zebra,4,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],JJdaPanda,4,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Marina,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Mooly,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Terry L.,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],N2N0,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Tatami,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],HippyHippyShake,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],rena :),2,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Sjr,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],JacAttac,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],JustRimmey,1,Classic
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],ThenerB,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Dina B,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Iris,The Goo Goo Dolls,Dizzy up the Girl,40,17,2nd,[Left the league],[Left the league],Duncan Moreland,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],,5,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Mooly,5,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Dina B,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],JacAttac,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Heavy Metal Zebra,3,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Tatami,3,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],N2N0,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Duncan Moreland,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],rena :),2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],HippyHippyShake,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Matthew J. Hobbs,2,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],Terry L.,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Buddy Holly,Weezer,Weezer,38,15,3rd,Sjr,[Left the league],JustRimmey,1,"Well played. A point for you sir, madam, or them!___[Left the league]"
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Charlene,Anthony Hamilton,Comin' From Where I'm From,32,8,4th,Tatami,,EJ Gunter,24,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Charlene,Anthony Hamilton,Comin' From Where I'm From,32,8,4th,Tatami,,JustRimmey,2,"God, this album start to finish is a banger!!"
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Charlene,Anthony Hamilton,Comin' From Where I'm From,32,8,4th,Tatami,,Sjr,1,[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Charlene,Anthony Hamilton,Comin' From Where I'm From,32,8,4th,Tatami,,Dina B,1,
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Charlene,Anthony Hamilton,Comin' From Where I'm From,32,8,4th,Tatami,,Corgi,1,[Left the league]___[Left the league]
1,name in the title,"girls name, guys name, singers name, youuuu name it !! any song titles containing a name",Jessie's Girl,Rick Springfield,Working Class D,31,15,5th,JacAttac,,rena :),6,one of my favssss___[Left the league]
